feature,coefficient_log_price,absolute_coefficient,is_zero
binary__navigation_system,0.09629160615167409,0.09629160615167409,False
cat__exterior_color_rally red metallic,0.09578306981480965,0.09578306981480965,False
cat__transmission_7-speed automatic,0.09543597584906045,0.09543597584906045,False
cat__engine_2.4l i4 16v mpfi dohc hybrid,0.09512823716797696,0.09512823716797696,False
cat__interior_color_black / red,0.09481050772690973,0.09481050772690973,False
cat__model_pathfinder sv,-0.09466035104490321,0.09466035104490321,False
cat__model_expedition max limited,-0.09200518596181473,0.09200518596181473,False
cat__engine_2.5l,0.0919794954582506,0.0919794954582506,False
cat__interior_color_dark gray,0.09103363817848775,0.09103363817848775,False
cat__exterior_color_santorini black metallic,0.09054535975362708,0.09054535975362708,False
cat__exterior_color_iridium silver metallic,-0.0904376650815254,0.0904376650815254,False
cat__exterior_color_brilliant silver metallic,-0.09029305638057507,0.09029305638057507,False
cat__engine_3.5l v6 24v gdi dohc twin turbo,0.08991283944159759,0.08991283944159759,False
cat__engine_2.5l i4 16v gdi dohc turbo,-0.08957043660030971,0.08957043660030971,False
cat__exterior_color_onyx black metallic,0.08933744578273455,0.08933744578273455,False
cat__model_romeo stelvio quadrifoglio,-0.0887324502328207,0.0887324502328207,False
cat__exterior_color_crystal white pearl metallic,0.08842276700028553,0.08842276700028553,False
cat__model_sonata se,-0.08826571720061188,0.08826571720061188,False
cat__model_is 350 f sport,-0.08809117145527919,0.08809117145527919,False
cat__exterior_color_stellar black metallic,0.08791900797292938,0.08791900797292938,False
"cat__engine_1.6l i-4 gasoline direct injection, dohc, variable valve control",-0.08773978789989538,0.08773978789989538,False
binary__alloy_wheels,-0.08635449946715959,0.08635449946715959,False
cat__interior_color_caramel,0.08486675271967223,0.08486675271967223,False
cat__engine_3.3l v6 24v gdi dohc twin turbo,0.08335659469305787,0.08335659469305787,False
cat__model_wrangler unlimited sport,0.0819741036300341,0.0819741036300341,False
cat__engine_3.3l v6 24v gdi dohc,0.08186861687289246,0.08186861687289246,False
"cat__engine_3.6l v-6 gasoline direct injection, dohc, variable valve control",-0.08076455383925794,0.08076455383925794,False
cat__model_sorento lx,-0.08067127253397793,0.08067127253397793,False
cat__transmission_automatic 8-speed,0.07898022163524933,0.07898022163524933,False
cat__exterior_color_gray metallic,0.0785295942197033,0.0785295942197033,False
cat__model_palisade limited,0.0774797700312777,0.0774797700312777,False
cat__model_suburban lt,0.0770552908238695,0.0770552908238695,False
cat__model_xt5 premium luxury,0.07692178406665036,0.07692178406665036,False
